# amide: ROI Analysis File - generated on Fri Aug 20 21:23:56 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
    0.783266	     0.90625	    -100.977	     19.3359	      -12.75
    0.783184	    0.515625	    -131.055	     32.2266	        76.5
    0.783074	    0.109375	    -122.461	     66.6016	       12.75
    0.782953	      0.0625	    -135.352	     27.9297	        76.5
     0.78273	    0.890625	    -113.867	     62.3047	       29.75
    0.782432	     0.28125	    -148.242	     32.2266	          51
    0.782396	    0.234375	    -118.164	     66.6016	        25.5
    0.781751	       0.625	     -109.57	     58.0078	       46.75
    0.781688	      0.3125	    -113.867	     58.0078	       55.25
    0.781654	           1	    -126.758	     62.3047	          17
    0.781303	           1	    -118.164	     62.3047	        25.5
    0.781178	     0.96875	    -126.758	     32.2266	        76.5
    0.780781	     0.59375	    -148.242	     36.5234	        42.5
    0.780616	      0.6875	    -118.164	     53.7109	         -17
    0.780608	    0.234375	    -131.055	     62.3047	        42.5
    0.780326	        0.25	    -143.945	     27.9297	         -17
    0.780031	    0.484375	    -113.867	    -6.44531	        42.5
    0.779054	      0.4375	    -148.242	     45.1172	        25.5
    0.778749	           1	     -109.57	     49.4141	       29.75
    0.778627	           1	    -122.461	     45.1172	       55.25
    0.778618	    0.796875	    -113.867	     62.3047	          34
    0.778597	     0.03125	    -126.758	     6.44531	       72.25
    0.778507	           1	    -139.648	     15.0391	      -12.75
    0.778387	           1	    -118.164	     36.5234	          68
    0.777974	      0.8125	    -143.945	     19.3359	       55.25
    0.777629	    0.453125	    -139.648	     19.3359	      -21.25
    0.777596	    0.921875	    -131.055	     58.0078	       46.75
    0.777317	           1	    -118.164	     53.7109	         8.5
    0.777272	           1	    -135.352	     40.8203	       55.25
    0.777231	       0.125	    -148.242	     36.5234	          51
    0.777016	           1	    -118.164	     58.0078	       29.75
    0.776972	     0.71875	    -122.461	     62.3047	        42.5
    0.776502	     0.09375	    -135.352	     15.0391	       72.25
    0.776306	           1	    -113.867	     49.4141	         -17
    0.775901	           1	     -109.57	     53.7109	       12.75
    0.775505	           1	    -126.758	     45.1172	       63.75
    0.775474	      0.0625	    -100.977	    -2.14844	       29.75
    0.775379	    0.015625	    -126.758	     49.4141	       72.25
    0.774975	       0.875	    -113.867	    -6.44531	          34
    0.774952	     0.03125	    -139.648	     58.0078	        42.5
    0.774259	           1	     -109.57	     58.0078	          34
     0.77421	           1	    -139.648	     36.5234	       55.25
    0.774072	    0.046875	    -148.242	     49.4141	          17
    0.773836	    0.109375	    -100.977	     40.8203	         -17
    0.773168	    0.234375	    -143.945	     6.44531	       46.75
    0.773115	     0.03125	    -126.758	     62.3047	          51
    0.772964	           1	    -131.055	     10.7422	         -17
    0.772896	    0.984375	     -109.57	     58.0078	       38.25
    0.772849	    0.890625	    -100.977	     36.5234	      -12.75
    0.772348	     0.96875	    -96.6797	     32.2266	       46.75
    0.772304	           1	    -122.461	     58.0078	          17
    0.772252	    0.859375	    -96.6797	     15.0391	        4.25
    0.772019	           1	     -109.57	     58.0078	          17
    0.771913	           1	    -139.648	     32.2266	        59.5
    0.771515	    0.921875	    -118.164	     6.44531	      -21.25
    0.771475	           1	    -118.164	     62.3047	       21.25
    0.771452	    0.296875	    -92.3828	     36.5234	          34
    0.771399	           1	    -122.461	     62.3047	         8.5
    0.771236	    0.015625	    -148.242	     6.44531	       12.75
     0.77121	           1	    -100.977	     36.5234	       -4.25
    0.771171	    0.015625	    -105.273	     62.3047	       21.25
     0.77111	           1	    -122.461	     58.0078	       21.25
    0.770945	    0.484375	    -143.945	     36.5234	      -12.75
    0.770325	      0.4375	    -135.352	    -2.14844	       46.75
     0.77018	    0.265625	    -105.273	     15.0391	          68
    0.770114	      0.9375	    -105.273	     32.2266	      -21.25
    0.769832	           1	    -113.867	     49.4141	       21.25
    0.769759	    0.046875	    -135.352	     62.3047	         8.5
    0.769642	           1	    -131.055	    -2.14844	         8.5
    0.769642	     0.65625	    -96.6797	     10.7422	         8.5
    0.769596	    0.140625	    -118.164	     58.0078	        59.5
    0.769526	      0.4375	    -100.977	     19.3359	         -17
    0.769292	      0.5625	    -135.352	     2.14844	       55.25
    0.769182	           1	    -148.242	     36.5234	       29.75
    0.769157	         0.5	     -109.57	     62.3047	        25.5
    0.768671	           1	    -122.461	     62.3047	       12.75
    0.767555	           1	     -109.57	     49.4141	       38.25
     0.76732	           1	    -118.164	     49.4141	       29.75
    0.767055	           1	    -143.945	     45.1172	       38.25
    0.766984	    0.109375	    -143.945	     32.2266	       63.75
    0.766523	      0.0625	    -143.945	     36.5234	         -17
    0.766336	    0.921875	    -135.352	     15.0391	      -21.25
      0.7661	           1	     -109.57	     53.7109	       29.75
    0.765628	           1	    -100.977	     19.3359	       55.25
    0.765188	    0.546875	    -139.648	     15.0391	       63.75
    0.765147	    0.890625	    -118.164	     49.4141	      -21.25
    0.764876	     0.03125	    -143.945	     53.7109	        4.25
    0.764764	    0.359375	    -148.242	     45.1172	       12.75
    0.764725	    0.109375	    -143.945	     45.1172	       55.25
    0.764542	           1	    -100.977	     15.0391	          51
    0.764501	    0.015625	    -113.867	     58.0078	        59.5
    0.764424	         0.5	    -143.945	     15.0391	       55.25
    0.764409	           1	    -113.867	     53.7109	           0
    0.764336	      0.8125	    -122.461	     49.4141	          68
    0.764144	      0.0625	    -148.242	     49.4141	        25.5
    0.764112	           1	    -105.273	     49.4141	       21.25
    0.764051	           1	    -118.164	    -6.44531	       21.25
    0.763969	     0.40625	    -148.242	     40.8203	        4.25
    0.763759	    0.046875	    -139.648	     49.4141	        59.5
    0.763759	           1	    -122.461	     53.7109	        59.5
    0.763272	      0.1875	    -143.945	     53.7109	          34
    0.762904	    0.203125	     -109.57	     62.3047	         8.5
    0.762514	     0.59375	    -96.6797	     40.8203	           0
     0.76226	    0.015625	    -92.3828	     40.8203	         8.5
    0.761797	           1	    -100.977	     15.0391	       46.75
    0.761523	     0.40625	    -148.242	     19.3359	       46.75
    0.761049	    0.328125	    -105.273	     32.2266	       -25.5
    0.761032	     0.65625	    -131.055	     62.3047	       12.75
    0.760885	       0.875	    -148.242	     27.9297	        4.25
    0.760529	           1	    -135.352	     10.7422	      -12.75
    0.760446	    0.046875	    -105.273	     19.3359	       72.25
    0.760437	    0.203125	    -105.273	     2.14844	        -8.5
    0.760099	    0.703125	    -148.242	     19.3359	        4.25
    0.759276	    0.078125	    -126.758	     62.3047	       -4.25
    0.759211	    0.234375	     -109.57	    -6.44531	       38.25
    0.759162	    0.671875	     -109.57	     49.4141	         -17
    0.759024	        0.75	    -148.242	     23.6328	        42.5
    0.759009	           1	    -113.867	     49.4141	       46.75
    0.758621	           1	    -118.164	     62.3047	          17
    0.757424	           1	    -96.6797	     36.5234	          17
    0.757066	        0.75	    -105.273	    -2.14844	       12.75
    0.757042	       0.625	    -143.945	     27.9297	        59.5
    0.756831	      0.9375	    -143.945	     45.1172	        42.5
    0.756652	    0.765625	    -148.242	     36.5234	       38.25
      0.7566	    0.046875	    -118.164	     66.6016	       12.75
    0.756317	     0.59375	    -113.867	     49.4141	      -21.25
    0.756116	    0.578125	    -139.648	     10.7422	        59.5
    0.756108	    0.796875	    -148.242	     23.6328	        4.25
    0.756069	     0.09375	    -135.352	     2.14844	        59.5
    0.755893	       0.125	    -148.242	     40.8203	       46.75
    0.755839	    0.015625	    -139.648	     53.7109	        -8.5
    0.755653	        0.25	    -122.461	    -2.14844	        59.5
    0.755339	           1	    -113.867	     49.4141	        25.5
    0.754825	      0.8125	    -105.273	    -2.14844	        25.5
    0.754825	           1	    -122.461	     53.7109	          51
    0.754635	           1	    -122.461	     58.0078	       46.75
    0.754124	       0.375	    -143.945	     19.3359	        59.5
    0.753885	       0.125	    -105.273	     2.14844	       55.25
    0.753386	           1	    -113.867	     58.0078	       29.75
    0.753218	    0.671875	    -148.242	     40.8203	       12.75
    0.753214	           1	    -135.352	     53.7109	       46.75
    0.753105	           1	    -118.164	     40.8203	        59.5
    0.753062	    0.046875	    -122.461	     66.6016	          34
    0.752917	      0.1875	    -135.352	     45.1172	          68
    0.752872	    0.859375	    -131.055	     45.1172	          68
    0.752699	           1	    -126.758	     36.5234	       72.25
    0.751988	           1	    -131.055	     32.2266	       72.25
    0.751827	           1	    -139.648	     40.8203	       55.25
    0.751363	           1	     -109.57	     53.7109	         8.5
    0.751089	           1	     -109.57	     53.7109	       38.25
    0.750972	    0.015625	    -118.164	     66.6016	          34
    0.750924	    0.453125	    -139.648	     6.44531	       55.25
    0.750828	    0.296875	    -113.867	     45.1172	       72.25
    0.750723	    0.203125	    -131.055	    -2.14844	       55.25
    0.750107	     0.46875	    -139.648	     32.2266	          68
    0.749816	           1	    -139.648	     36.5234	        59.5
    0.749732	    0.359375	    -148.242	     40.8203	        42.5
     0.74953	        0.75	    -143.945	     27.9297	      -12.75
    0.749509	           1	    -113.867	     45.1172	          51
    0.749501	    0.015625	    -143.945	     53.7109	        42.5
    0.749497	    0.390625	    -118.164	     62.3047	       46.75
    0.749328	           1	    -126.758	     58.0078	        42.5
    0.749271	     0.65625	    -126.758	    -6.44531	        42.5
    0.749271	           1	    -126.758	     53.7109	        42.5
    0.749001	    0.421875	     -109.57	    -6.44531	          34
     0.74895	       0.375	    -131.055	     10.7422	       -25.5
    0.748903	           1	    -96.6797	     27.9297	       12.75
    0.748809	           1	    -122.461	     49.4141	       38.25
    0.748583	    0.015625	    -152.539	     23.6328	          34
    0.747948	      0.0625	    -100.977	    -2.14844	        25.5
    0.747655	     0.46875	    -143.945	     49.4141	        42.5
    0.747475	        0.25	    -135.352	     10.7422	          68
    0.747341	      0.3125	    -105.273	    -2.14844	        4.25
     0.74716	           1	     -109.57	     45.1172	       55.25
    0.746675	     0.65625	    -143.945	     23.6328	      -12.75
    0.746277	           1	    -122.461	     53.7109	        25.5
    0.746161	      0.0625	    -100.977	     58.0078	       21.25
    0.745924	     0.09375	    -143.945	     40.8203	        59.5
    0.745896	           1	    -122.461	     62.3047	          34
    0.745724	           1	    -122.461	     53.7109	       46.75
    0.745506	           1	    -100.977	     23.6328	        -8.5
    0.745439	      0.8125	    -135.352	     27.9297	       72.25
    0.745304	       0.625	    -113.867	     62.3047	       38.25
    0.745303	    0.765625	     -109.57	     53.7109	       55.25
     0.74528	           1	    -113.867	     53.7109	          17
    0.744883	    0.015625	    -135.352	     23.6328	        76.5
    0.744129	           1	    -122.461	     36.5234	       72.25
    0.742935	       0.875	    -131.055	    -6.44531	        25.5
    0.742804	    0.953125	    -113.867	     49.4141	       63.75
    0.742165	           1	    -118.164	    -2.14844	         8.5
    0.741975	           1	    -122.461	     40.8203	       63.75
    0.741839	      0.0625	    -148.242	     45.1172	        4.25
    0.741556	    0.015625	    -148.242	     40.8203	       -4.25
    0.741132	     0.15625	    -148.242	     15.0391	       46.75
    0.740672	     0.40625	    -139.648	    -2.14844	       29.75
    0.740349	      0.0625	    -122.461	     49.4141	       72.25
    0.740348	     0.03125	    -126.758	     32.2266	       80.75
    0.740287	    0.390625	    -148.242	     45.1172	       29.75
    0.740206	      0.8125	    -105.273	    -2.14844	          17
    0.740135	           1	    -113.867	     49.4141	          51
    0.740026	    0.734375	    -118.164	     49.4141	          68
    0.739345	         0.5	     -109.57	     62.3047	       21.25
    0.739101	     0.03125	    -113.867	     6.44531	       -25.5
    0.739049	           1	    -118.164	     53.7109	          51
    0.738955	     0.65625	    -143.945	     32.2266	      -12.75
    0.738946	    0.546875	    -148.242	     32.2266	       46.75
    0.738882	        0.75	    -148.242	     32.2266	        42.5
    0.738767	        0.25	    -148.242	     10.7422	         8.5
    0.738744	    0.796875	    -113.867	     53.7109	        59.5
    0.738308	           1	    -118.164	     49.4141	        25.5
    0.738074	           1	     -109.57	     53.7109	          34
    0.737982	        0.75	    -131.055	     62.3047	          17
    0.737955	           1	    -126.758	    -6.44531	          34
    0.737895	      0.8125	    -143.945	     49.4141	          34
    0.737893	     0.90625	     -109.57	     2.14844	        -8.5
    0.737316	           1	    -118.164	     53.7109	      -12.75
    0.737216	       0.875	    -96.6797	     10.7422	        25.5
    0.736729	           1	     -109.57	     49.4141	       21.25
    0.736498	     0.15625	    -152.539	     32.2266	       29.75
    0.736316	           1	    -118.164	    -6.44531	        25.5
    0.736292	    0.984375	    -100.977	     6.44531	       38.25
    0.735877	      0.9375	    -113.867	     62.3047	       21.25
    0.735611	     0.40625	    -139.648	     53.7109	       46.75
    0.735416	      0.9375	    -113.867	     62.3047	        25.5
    0.735288	           1	     -109.57	     58.0078	        25.5
    0.735098	         0.5	    -105.273	     53.7109	       -4.25
    0.734614	           1	    -122.461	     49.4141	       55.25
    0.734302	    0.984375	    -100.977	     32.2266	      -12.75
    0.734137	           1	    -122.461	     36.5234	          68
    0.733934	       0.875	    -96.6797	     10.7422	          17
    0.733683	    0.046875	    -152.539	     32.2266	       12.75
      0.7335	    0.984375	    -131.055	     36.5234	       72.25
    0.732648	           1	    -122.461	     45.1172	          51
    0.732489	    0.046875	    -118.164	     49.4141	       72.25
    0.731786	           1	    -118.164	     58.0078	       38.25
    0.731659	    0.015625	    -143.945	     36.5234	       63.75
     0.73155	           1	    -126.758	     58.0078	           0
     0.73095	         0.5	    -143.945	     40.8203	       55.25
    0.730432	           1	    -143.945	     45.1172	          34
    0.730053	           1	     -109.57	     49.4141	        42.5
    0.729927	    0.953125	     -109.57	    -2.14844	        4.25
    0.729416	     0.09375	    -113.867	     40.8203	        76.5
    0.728746	           1	    -118.164	     53.7109	          17
    0.728692	    0.203125	    -148.242	     36.5234	       -4.25
    0.728689	    0.078125	    -126.758	     66.6016	          17
    0.728665	           1	    -118.164	     40.8203	       63.75
    0.728279	    0.609375	    -105.273	     2.14844	       -4.25
    0.728124	    0.046875	    -96.6797	     10.7422	       -4.25
    0.728062	    0.484375	     -109.57	     62.3047	          17
    0.727809	     0.84375	    -126.758	     10.7422	       -25.5
    0.727686	    0.015625	    -92.3828	     36.5234	        42.5
    0.727661	     0.71875	    -131.055	     40.8203	       72.25
    0.727573	           1	    -113.867	     49.4141	       29.75
    0.727053	    0.515625	    -139.648	     40.8203	       63.75
    0.726973	    0.390625	    -126.758	    -6.44531	       46.75
    0.726956	    0.046875	    -139.648	     15.0391	          68
    0.726878	           1	    -113.867	     58.0078	        42.5
    0.726693	    0.234375	    -135.352	     62.3047	          17
    0.726592	      0.0625	    -139.648	     45.1172	       63.75
    0.726549	    0.234375	    -122.461	     32.2266	       80.75
    0.726365	      0.9375	    -122.461	     10.7422	       -25.5
    0.726289	        0.75	    -148.242	     40.8203	       29.75
    0.726212	           1	    -100.977	     27.9297	      -12.75
    0.726133	           1	    -118.164	     53.7109	       55.25
    0.726053	           1	    -100.977	     23.6328	      -12.75
    0.725789	           1	    -126.758	     6.44531	      -12.75
    0.725724	    0.171875	    -92.3828	     40.8203	          17
    0.725603	    0.140625	    -131.055	     45.1172	       72.25
    0.725038	    0.984375	    -139.648	     10.7422	        -8.5
     0.72489	           1	    -122.461	     53.7109	        -8.5
    0.724498	           1	    -126.758	    -6.44531	       21.25
    0.723857	           1	    -118.164	     49.4141	       46.75
    0.723554	      0.1875	    -139.648	    -2.14844	       38.25
    0.723484	           1	    -122.461	    -2.14844	           0
    0.723258	           1	    -122.461	     2.14844	        -8.5
    0.723201	    0.546875	    -122.461	    -6.44531	       46.75
    0.722632	        0.25	    -135.352	     6.44531	       63.75
     0.72261	           1	    -118.164	     49.4141	          34
    0.722131	    0.078125	    -131.055	     62.3047	           0
    0.721779	    0.015625	    -131.055	     40.8203	        76.5
    0.721429	           1	    -113.867	     2.14844	        -8.5
    0.720144	    0.046875	    -96.6797	     40.8203	        -8.5
    0.719684	           1	    -118.164	     62.3047	          34
    0.719158	     0.34375	    -148.242	     27.9297	          51
    0.719103	      0.5625	    -131.055	    -6.44531	       38.25
    0.718992	      0.0625	    -100.977	     2.14844	       46.75
    0.718837	    0.234375	    -131.055	     6.44531	          68
    0.717939	    0.046875	    -100.977	    -2.14844	       12.75
    0.717881	    0.140625	    -135.352	     62.3047	       12.75
    0.717811	    0.015625	    -105.273	     10.7422	          68
    0.717805	           1	    -126.758	     6.44531	         -17
    0.717357	           1	     -109.57	     53.7109	        25.5
     0.71717	    0.890625	    -113.867	     53.7109	      -12.75
    0.716782	           1	    -135.352	     6.44531	        -8.5
    0.716565	           1	    -126.758	    -2.14844	        4.25
    0.715694	           1	    -118.164	     2.14844	        -8.5
    0.715384	     0.34375	    -135.352	     58.0078	       46.75
    0.715265	           1	    -113.867	     49.4141	          34
    0.715026	      0.0625	    -135.352	     53.7109	        59.5
    0.714967	     0.03125	    -100.977	     19.3359	      -21.25
    0.714894	    0.015625	    -105.273	     6.44531	       63.75
    0.714778	     0.90625	    -113.867	     62.3047	          17
    0.714562	      0.9375	    -100.977	     27.9297	        59.5
    0.714454	      0.9375	    -139.648	     2.14844	         8.5
    0.713787	    0.109375	    -143.945	     10.7422	       55.25
    0.713458	           1	    -113.867	     53.7109	         8.5
    0.713179	           1	    -122.461	    -2.14844	        4.25
    0.712729	           1	    -122.461	     49.4141	       63.75
    0.712268	           1	    -113.867	     53.7109	       46.75
    0.712093	       0.375	    -135.352	     36.5234	       72.25
    0.712084	       0.125	    -143.945	     27.9297	       63.75
    0.711901	        0.75	    -100.977	     53.7109	       21.25
    0.711718	     0.65625	    -135.352	     32.2266	       72.25
    0.711585	    0.046875	    -139.648	    -2.14844	        42.5
    0.711174	       0.125	    -113.867	     62.3047	       46.75
    0.711165	           1	    -126.758	     36.5234	          68
    0.710871	           1	    -122.461	     49.4141	          51
    0.710853	           1	    -131.055	     36.5234	          68
    0.710425	           1	    -96.6797	     32.2266	       38.25
    0.710153	     0.21875	    -143.945	     23.6328	         -17
    0.710072	    0.078125	    -135.352	     40.8203	       72.25
    0.709366	    0.046875	    -96.6797	     15.0391	        -8.5
    0.709016	           1	    -118.164	     53.7109	       29.75
    0.708946	           1	    -113.867	    -2.14844	        4.25
    0.708471	    0.984375	    -131.055	     10.7422	      -21.25
    0.708449	           1	    -126.758	    -6.44531	          17
    0.708089	    0.078125	    -118.164	     53.7109	      -21.25
    0.707563	    0.015625	    -152.539	     32.2266	          34
    0.706891	     0.21875	    -131.055	     36.5234	        76.5
    0.706786	      0.0625	    -152.539	     27.9297	          34
    0.706131	     0.03125	    -96.6797	     32.2266	        59.5
    0.706036	    0.421875	    -100.977	     36.5234	         -17
    0.705858	           1	    -118.164	     45.1172	       55.25
    0.705808	     0.46875	    -100.977	     2.14844	       38.25
    0.705564	    0.015625	    -135.352	     10.7422	       -25.5
    0.705441	      0.1875	    -139.648	     2.14844	          51
    0.704916	           1	    -126.758	     2.14844	        -8.5
    0.704519	    0.984375	    -135.352	     36.5234	          68
     0.70423	           1	     -109.57	     53.7109	        4.25
    0.704198	           1	    -96.6797	     27.9297	        42.5
    0.703878	    0.578125	    -143.945	     15.0391	        -8.5
    0.703801	      0.9375	    -122.461	     6.44531	      -21.25
    0.703794	      0.0625	     -109.57	    -6.44531	        42.5
    0.703448	      0.8125	    -148.242	     27.9297	        42.5
     0.70344	    0.015625	    -113.867	    -6.44531	          51
    0.703045	       0.375	    -96.6797	     6.44531	       29.75
    0.702428	           1	    -135.352	    -2.14844	       12.75
    0.701828	    0.359375	    -148.242	     32.2266	       -4.25
    0.701811	      0.4375	    -148.242	     15.0391	        4.25
    0.701717	    0.984375	    -113.867	     58.0078	       46.75
    0.701576	      0.5625	    -126.758	     45.1172	       72.25
    0.701242	       0.625	    -100.977	     23.6328	         -17
    0.701089	           1	    -126.758	     40.8203	       72.25
    0.700797	     0.03125	    -105.273	    -6.44531	       29.75
    0.700276	    0.953125	    -118.164	     62.3047	         8.5
    0.699937	           1	    -118.164	    -2.14844	        4.25
    0.699668	           1	    -118.164	     45.1172	          51
    0.699355	    0.203125	    -92.3828	     36.5234	       38.25
    0.698819	           1	    -118.164	     58.0078	       46.75
    0.698785	     0.65625	    -148.242	     40.8203	          34
    0.698601	    0.390625	    -148.242	     36.5234	       46.75
    0.698244	        0.25	    -152.539	     27.9297	          17
    0.697988	           1	    -118.164	    -2.14844	           0
    0.697934	    0.703125	     -109.57	     58.0078	           0
    0.697561	    0.984375	    -118.164	     53.7109	        59.5
    0.697241	    0.546875	    -148.242	     40.8203	       38.25
    0.696588	    0.078125	    -139.648	     6.44531	        59.5
     0.69641	           1	    -113.867	    -2.14844	         8.5
    0.696134	           1	    -122.461	    -6.44531	          17
    0.695708	           1	    -122.461	     45.1172	        59.5
    0.695218	           1	    -113.867	     53.7109	       55.25
    0.695197	           1	    -118.164	     53.7109	       12.75
    0.694906	           1	     -109.57	     53.7109	        42.5
    0.693982	           1	    -126.758	    -2.14844	           0
    0.693251	    0.015625	     -109.57	     53.7109	         -17
    0.693059	           1	    -122.461	     49.4141	        42.5
    0.693058	    0.515625	    -143.945	     19.3359	      -12.75
     0.69291	           1	     -109.57	     49.4141	       55.25
    0.692713	           1	    -118.164	     58.0078	          17
    0.692396	    0.703125	    -131.055	    -6.44531	          34
     0.69234	    0.109375	    -92.3828	     40.8203	       12.75
    0.692191	           1	     -109.57	     58.0078	         8.5
    0.691898	     0.65625	    -113.867	     62.3047	         8.5
     0.69184	    0.578125	    -105.273	    -2.14844	         8.5
    0.691539	           1	    -113.867	     49.4141	        59.5
    0.691494	     0.46875	    -118.164	    -6.44531	       46.75
    0.691488	           1	    -96.6797	     32.2266	         8.5
    0.691261	           1	    -122.461	     49.4141	        59.5
    0.690904	           1	    -96.6797	     27.9297	          34
    0.690617	           1	    -122.461	     58.0078	       -4.25
    0.690307	           1	    -122.461	     53.7109	          34
    0.690187	           1	    -122.461	     58.0078	          34
     0.68992	      0.1875	    -152.539	     32.2266	          17
    0.689204	           1	    -118.164	     53.7109	       21.25
    0.689146	     0.90625	    -100.977	     15.0391	       55.25
      0.6889	      0.8125	    -105.273	     58.0078	       21.25
    0.688826	           1	    -113.867	     45.1172	       63.75
    0.688616	    0.015625	    -105.273	     2.14844	      -12.75
    0.687836	           1	    -126.758	     45.1172	          68
    0.687561	           1	    -113.867	    -6.44531	       21.25
    0.686863	           1	    -113.867	     53.7109	       29.75
    0.686573	           1	    -118.164	     58.0078	        25.5
    0.686304	           1	    -113.867	     45.1172	        59.5
    0.685949	           1	    -113.867	     58.0078	       38.25
    0.684903	           1	    -113.867	     58.0078	          17
    0.684496	    0.203125	    -113.867	    -6.44531	       46.75
    0.684275	           1	    -118.164	     58.0078	       21.25
    0.683687	     0.78125	    -135.352	     40.8203	          68
    0.683622	           1	    -118.164	     53.7109	       46.75
    0.681725	    0.359375	    -113.867	     53.7109	         -17
    0.681628	           1	     -109.57	     2.14844	       -4.25
    0.680998	     0.03125	    -148.242	     45.1172	        42.5
    0.680884	    0.578125	    -143.945	     32.2266	        59.5
    0.679691	     0.65625	    -100.977	     27.9297	         -17
    0.679324	     0.03125	    -143.945	     2.14844	        42.5
    0.678959	           1	    -131.055	     40.8203	          68
    0.678189	           1	     -109.57	    -2.14844	         8.5
    0.677742	       0.125	    -105.273	    -2.14844	           0
    0.677246	      0.3125	    -131.055	    -6.44531	        42.5
    0.677201	    0.609375	    -148.242	     32.2266	           0
    0.676752	           1	    -113.867	     58.0078	          34
     0.67669	           1	    -118.164	     49.4141	          51
    0.676298	           1	    -113.867	     45.1172	       55.25
    0.675769	    0.609375	    -100.977	     32.2266	         -17
    0.675649	    0.359375	    -143.945	     36.5234	        59.5
    0.675547	    0.171875	    -148.242	     45.1172	       38.25
    0.675204	    0.296875	    -148.242	     23.6328	          51
    0.674976	    0.140625	    -148.242	     19.3359	          51
    0.674058	           1	    -96.6797	     36.5234	        4.25
    0.673657	    0.796875	    -100.977	     19.3359	        59.5
    0.672706	           1	    -118.164	     49.4141	       63.75
    0.671376	     0.21875	    -139.648	     36.5234	          68
    0.671153	    0.984375	    -113.867	     45.1172	          68
    0.670746	       0.125	    -118.164	    -6.44531	          51
    0.670596	      0.6875	    -148.242	     27.9297	           0
    0.670276	    0.015625	    -148.242	     23.6328	       55.25
    0.670004	      0.1875	    -122.461	     62.3047	       -4.25
    0.669285	           1	    -113.867	    -6.44531	        25.5
    0.668996	           1	    -96.6797	     32.2266	          17
    0.668034	    0.078125	    -148.242	     23.6328	        -8.5
    0.666692	      0.0625	    -100.977	     27.9297	          68
    0.666565	    0.078125	    -131.055	    -6.44531	       46.75
    0.666049	    0.390625	    -126.758	     62.3047	           0
    0.665782	    0.921875	    -100.977	     23.6328	        59.5
    0.665412	           1	    -118.164	     53.7109	        4.25
    0.665315	    0.859375	     -109.57	     53.7109	        -8.5
    0.665251	           1	    -126.758	     2.14844	       -4.25
     0.66499	    0.265625	    -96.6797	     6.44531	          34
    0.664973	     0.03125	    -143.945	     6.44531	          51
    0.663634	           1	    -100.977	     32.2266	        -8.5
    0.663264	    0.109375	    -131.055	     2.14844	       63.75
    0.663072	           1	    -122.461	     58.0078	           0
    0.660737	           1	    -113.867	     58.0078	        25.5
    0.659482	    0.140625	    -126.758	    -2.14844	        59.5
    0.658448	    0.453125	    -139.648	    -2.14844	          17
      0.6576	    0.109375	    -135.352	    -2.14844	          51
    0.657365	      0.0625	    -100.977	    -2.14844	          17
    0.657235	           1	    -113.867	     40.8203	          68
    0.656889	           1	    -96.6797	     27.9297	       46.75
     0.65683	           1	    -113.867	     2.14844	       -4.25
     0.65647	           1	    -122.461	     58.0078	        42.5
    0.656454	           1	    -118.164	     58.0078	         8.5
    0.656415	       0.125	    -148.242	     27.9297	        -8.5
    0.654092	    0.546875	    -143.945	     10.7422	       -4.25
    0.653937	    0.421875	    -148.242	     27.9297	       -4.25
    0.652953	     0.03125	    -139.648	     40.8203	          68
    0.652211	    0.109375	    -139.648	     10.7422	       63.75
    0.652039	    0.421875	    -113.867	     2.14844	         -17
    0.651988	        0.25	    -143.945	     2.14844	       12.75
    0.651302	           1	    -122.461	     2.14844	       -4.25
    0.651021	           1	    -131.055	    -2.14844	        4.25
    0.650087	           1	    -100.977	     27.9297	        -8.5
    0.649424	           1	    -96.6797	     27.9297	         8.5
     0.64871	           1	    -122.461	     45.1172	       63.75
    0.647969	           1	    -113.867	    -2.14844	           0
    0.647091	           1	    -118.164	     49.4141	       55.25
    0.646905	    0.765625	    -118.164	     2.14844	         -17
    0.646237	           1	    -135.352	     2.14844	           0
    0.645533	     0.21875	    -148.242	     15.0391	           0
    0.645291	    0.078125	    -148.242	     32.2266	        -8.5
    0.644965	       0.875	    -96.6797	     10.7422	       21.25
     0.64494	           1	    -118.164	     2.14844	      -12.75
    0.644793	           1	    -131.055	     2.14844	       -4.25
    0.644524	           1	    -118.164	     62.3047	       12.75
    0.642571	           1	    -118.164	     2.14844	       -4.25
    0.640402	    0.921875	    -139.648	     6.44531	       -4.25
    0.640092	           1	    -96.6797	     23.6328	       12.75
     0.63961	    0.609375	     -109.57	    -6.44531	       21.25
    0.639604	     0.28125	    -135.352	    -6.44531	       29.75
    0.638875	     0.78125	     -109.57	    -2.14844	           0
    0.638157	        0.75	    -126.758	     36.5234	        76.5
    0.637826	     0.84375	    -122.461	     58.0078	        -8.5
    0.637578	    0.265625	    -126.758	     40.8203	        76.5
    0.637537	           1	    -131.055	     6.44531	      -12.75
    0.635776	      0.0625	    -105.273	    -6.44531	       21.25
    0.635079	    0.859375	    -100.977	     10.7422	          51
    0.634917	    0.859375	    -118.164	     36.5234	        76.5
    0.633995	           1	    -126.758	     40.8203	          68
     0.63365	      0.1875	    -122.461	    -6.44531	          51
    0.633486	           1	    -96.6797	     19.3359	        4.25
     0.63346	    0.015625	    -126.758	     2.14844	          68
