# amide: ROI Analysis File - generated on Fri Aug 20 14:32:50 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
     0.96135	      0.8125	     126.758	    -45.1172	        25.5
    0.961106	           1	     88.0859	    -23.6328	       29.75
    0.960987	           1	     79.4922	    -19.3359	       21.25
    0.960915	           1	     92.3828	     27.9297	         -51
    0.960626	           1	      109.57	     19.3359	       63.75
    0.960482	    0.859375	     139.648	     53.7109	      -21.25
    0.960193	           1	     88.0859	    -32.2266	       29.75
    0.959726	           1	     88.0859	    -15.0391	       46.75
    0.959583	           1	     105.273	    -2.14844	          17
    0.959538	    0.203125	     92.3828	    -15.0391	        59.5
    0.958836	     0.03125	     126.758	     36.5234	       -59.5
    0.958737	      0.1875	     70.8984	     10.7422	      -46.75
    0.958664	           1	     66.6016	    -2.14844	      -29.75
    0.957886	      0.9375	     83.7891	    -19.3359	       46.75
    0.957673	           1	      165.43	    -10.7422	         -17
    0.957669	     0.90625	      165.43	     23.6328	       21.25
    0.957123	      0.9375	     126.758	     58.0078	      -21.25
    0.956907	           1	     70.8984	    -2.14844	       38.25
    0.956861	           1	     70.8984	    -19.3359	        -8.5
    0.956735	    0.078125	     92.3828	    -23.6328	       55.25
    0.956561	     0.21875	     143.945	    -15.0391	       55.25
    0.956557	    0.515625	      165.43	     19.3359	      -29.75
    0.956504	           1	     113.867	    -6.44531	       -4.25
    0.956385	           1	     169.727	     6.44531	        4.25
    0.954955	    0.984375	     100.977	    -45.1172	       21.25
    0.954894	     0.03125	     79.4922	    -40.8203	         -17
    0.954714	    0.953125	     92.3828	     27.9297	      -55.25
    0.954079	           1	     75.1953	    -6.44531	       12.75
    0.953795	    0.015625	     62.3047	     15.0391	         -34
    0.953656	    0.015625	     152.539	     32.2266	      -46.75
    0.953647	     0.21875	     75.1953	    -23.6328	       38.25
    0.953151	    0.578125	     135.352	     58.0078	          17
    0.952911	    0.328125	     96.6797	     36.5234	      -55.25
    0.952425	           1	     79.4922	    -36.5234	        4.25
    0.951658	    0.296875	     83.7891	     40.8203	       -42.5
    0.951581	       0.375	     113.867	     45.1172	         -51
    0.951466	     0.90625	      109.57	     49.4141	       -42.5
    0.951206	    0.078125	     83.7891	     15.0391	       -59.5
    0.951028	    0.734375	     83.7891	     53.7109	        -8.5
    0.950841	           1	     75.1953	    -32.2266	           0
    0.950732	           1	     143.945	    -6.44531	       21.25
     0.95026	      0.0625	     92.3828	    -49.4141	       -4.25
    0.950113	           1	     79.4922	    -10.7422	       12.75
    0.950019	        0.25	     58.0078	     19.3359	      -12.75
    0.948037	    0.296875	     88.0859	     58.0078	         8.5
    0.947815	     0.15625	     169.727	    -2.14844	       -25.5
    0.947463	    0.109375	     135.352	    -49.4141	         8.5
    0.947129	         0.5	     79.4922	    -10.7422	          51
    0.947048	     0.65625	     66.6016	     32.2266	      -21.25
    0.947048	       0.125	     122.461	     62.3047	      -21.25
    0.947048	      0.0625	     126.758	    -45.1172	          34
     0.94701	     0.59375	     62.3047	     27.9297	      -12.75
    0.946846	    0.546875	     96.6797	    -32.2266	       46.75
    0.946478	           1	     79.4922	     10.7422	       46.75
    0.945719	           1	      165.43	    -15.0391	       -4.25
    0.945701	     0.84375	     79.4922	    -6.44531	          51
     0.94559	           1	     139.648	    -36.5234	       29.75
    0.945548	    0.265625	     88.0859	    -32.2266	        42.5
    0.945473	           1	     70.8984	    -23.6328	        -8.5
    0.945129	      0.9375	     113.867	     49.4141	       -42.5
    0.944946	       0.625	     139.648	     58.0078	           0
    0.944518	    0.359375	     66.6016	     15.0391	       38.25
    0.944496	    0.015625	     135.352	     32.2266	       -59.5
    0.943866	           1	     75.1953	    -6.44531	       38.25
     0.94368	           1	     135.352	     49.4141	       -25.5
    0.943581	      0.3125	     122.461	     45.1172	         -51
    0.942535	      0.3125	      165.43	    -23.6328	           0
    0.942418	           1	     169.727	     15.0391	        -8.5
    0.942195	    0.046875	     169.727	     27.9297	      -12.75
    0.941695	    0.953125	     88.0859	    -23.6328	       46.75
    0.941207	    0.015625	     139.648	     27.9297	       -59.5
    0.941137	    0.984375	     96.6797	     40.8203	      -46.75
    0.940861	           1	      165.43	    -15.0391	         8.5
    0.940637	       0.625	     169.727	     6.44531	      -21.25
    0.940228	        0.75	     131.055	    -27.9297	          51
    0.940182	           1	     66.6016	     23.6328	       -25.5
    0.939702	    0.796875	     169.727	     2.14844	          17
    0.939581	     0.09375	      165.43	     19.3359	          34
    0.939581	       0.875	     126.758	     40.8203	         -51
    0.939487	           1	     83.7891	    -10.7422	       46.75
    0.939176	    0.734375	     75.1953	    -15.0391	       -42.5
     0.93913	        0.75	     58.0078	     2.14844	        4.25
    0.938896	         0.5	     62.3047	     6.44531	       29.75
    0.938623	        0.25	     174.023	     10.7422	       -4.25
    0.938025	           1	     122.461	     2.14844	          34
    0.937428	      0.9375	     148.242	     40.8203	         -34
    0.937418	           1	     161.133	    -15.0391	        -8.5
     0.93738	    0.484375	     58.0078	    -2.14844	      -12.75
    0.936688	           1	     70.8984	    -6.44531	       12.75
    0.936465	      0.9375	     152.539	     36.5234	         -34
    0.936158	           1	     113.867	    -2.14844	       29.75
    0.935925	     0.15625	     161.133	     36.5234	        25.5
    0.934857	    0.984375	     62.3047	    -10.7422	       12.75
    0.934814	    0.421875	     70.8984	    -15.0391	      -38.25
    0.934456	           1	     70.8984	    -15.0391	       -25.5
    0.934439	    0.140625	     139.648	     58.0078	          17
    0.933854	      0.3125	     152.539	    -36.5234	          17
    0.933769	           1	     122.461	    -6.44531	      -12.75
    0.933759	     0.03125	     152.539	    -27.9297	       38.25
    0.933473	    0.390625	     75.1953	    -36.5234	        4.25
    0.933433	           1	     70.8984	     15.0391	       38.25
    0.933031	           1	     152.539	     23.6328	       -42.5
     0.93121	    0.046875	     135.352	     62.3047	        4.25
    0.930376	    0.078125	     105.273	    -40.8203	        42.5
    0.929761	           1	     92.3828	    -40.8203	          17
    0.928653	    0.578125	     156.836	    -32.2266	      -12.75
    0.928603	       0.625	     126.758	     62.3047	           0
    0.928299	     0.03125	     79.4922	    -40.8203	          17
    0.927909	    0.046875	     105.273	     19.3359	          68
      0.9274	           1	      109.57	    -6.44531	      -29.75
    0.927149	    0.796875	     143.945	     53.7109	      -12.75
    0.926884	    0.171875	     135.352	    -45.1172	        25.5
    0.926684	           1	      109.57	     27.9297	        4.25
    0.926441	           1	     70.8984	     15.0391	      -38.25
    0.926134	      0.9375	     143.945	     53.7109	       -4.25
    0.925704	    0.796875	     92.3828	    -45.1172	       12.75
    0.925552	           1	     122.461	     2.14844	        4.25
    0.925399	    0.546875	     152.539	    -36.5234	       12.75
    0.925283	           1	     66.6016	    -19.3359	       -4.25
    0.925075	     0.78125	      165.43	    -19.3359	         8.5
    0.924469	           1	     88.0859	     23.6328	         -51
    0.924336	           1	     83.7891	    -27.9297	          34
     0.92338	           1	     75.1953	    -2.14844	       29.75
    0.923263	    0.109375	      165.43	    -23.6328	       12.75
     0.92293	    0.765625	     70.8984	     23.6328	      -38.25
    0.922445	           1	     105.273	     36.5234	       -4.25
    0.921918	    0.921875	     143.945	     53.7109	         8.5
    0.921708	    0.109375	     66.6016	     36.5234	      -21.25
    0.921702	        0.25	     156.836	    -23.6328	         -34
    0.920725	      0.5625	     118.164	     58.0078	      -29.75
    0.920569	     0.28125	     169.727	    -6.44531	       21.25
    0.920423	           1	      109.57	    -6.44531	         -17
    0.919939	         0.5	     122.461	     10.7422	          68
    0.919762	      0.6875	     161.133	    -27.9297	           0
    0.919456	           1	     79.4922	     32.2266	         -34
    0.918919	    0.296875	     139.648	    -19.3359	       55.25
    0.918723	           1	     66.6016	     10.7422	      -12.75
    0.918538	           1	     113.867	     23.6328	        59.5
     0.91848	    0.046875	     152.539	    -40.8203	        4.25
     0.91848	           1	     118.164	     6.44531	        4.25
    0.917915	           1	     118.164	    -10.7422	      -29.75
    0.917862	    0.859375	     70.8984	     10.7422	       -42.5
    0.917209	           1	     79.4922	    -23.6328	         -34
    0.916783	       0.875	      165.43	    -19.3359	        4.25
    0.916687	     0.59375	     75.1953	    -27.9297	       29.75
    0.916431	           1	     83.7891	    -6.44531	          51
    0.916253	           1	     105.273	    -2.14844	         -17
    0.916178	    0.046875	      165.43	     2.14844	      -38.25
    0.914861	     0.46875	     62.3047	     10.7422	       29.75
    0.914742	     0.90625	     92.3828	    -45.1172	         8.5
    0.914321	    0.078125	     62.3047	     2.14844	         -34
    0.914284	           1	     131.055	     40.8203	      -46.75
    0.914265	    0.078125	     58.0078	     19.3359	          17
    0.914214	     0.46875	     62.3047	    -19.3359	       -4.25
     0.91411	     0.21875	     62.3047	    -19.3359	       12.75
    0.913889	           1	     75.1953	    -19.3359	        25.5
    0.913758	    0.984375	     105.273	    -40.8203	          34
    0.913575	    0.234375	     126.758	    -32.2266	          51
    0.913465	           1	     113.867	     2.14844	      -21.25
    0.913465	     0.34375	     156.836	     40.8203	       -25.5
    0.913194	    0.390625	     126.758	     62.3047	       12.75
    0.913037	           1	     83.7891	     40.8203	         -34
    0.912549	    0.578125	     62.3047	    -10.7422	      -21.25
     0.91254	           1	     113.867	     10.7422	        4.25
    0.912202	           1	     122.461	     6.44531	          34
    0.912123	           1	     75.1953	     2.14844	       29.75
    0.911974	      0.1875	     79.4922	     53.7109	        4.25
    0.911669	    0.046875	      165.43	     36.5234	       12.75
    0.911659	    0.734375	     58.0078	    -2.14844	       -4.25
    0.911592	           1	     113.867	    -10.7422	      -29.75
    0.911347	    0.578125	      165.43	     23.6328	        25.5
    0.911347	           1	     66.6016	    -10.7422	        25.5
    0.911341	      0.4375	     66.6016	    -23.6328	          17
    0.911241	    0.796875	     66.6016	     23.6328	      -29.75
    0.911189	      0.0625	     92.3828	    -49.4141	           0
    0.910835	      0.8125	     126.758	     36.5234	      -55.25
    0.910385	           1	     62.3047	    -10.7422	           0
     0.91024	        0.75	     58.0078	     6.44531	       -4.25
    0.910217	           1	     113.867	     2.14844	        25.5
    0.909966	      0.9375	      165.43	    -6.44531	       -25.5
    0.909934	           1	     88.0859	    -36.5234	        25.5
     0.90944	    0.171875	      109.57	     19.3359	          68
    0.909087	           1	     118.164	     2.14844	        25.5
    0.908522	           1	     75.1953	    -23.6328	        25.5
    0.908431	           1	     88.0859	     19.3359	      -55.25
    0.907422	    0.546875	     62.3047	    -6.44531	       -25.5
    0.906865	     0.21875	     79.4922	    -40.8203	        -8.5
    0.906698	           1	     75.1953	    -2.14844	       38.25
    0.906034	    0.296875	     79.4922	    -40.8203	        4.25
    0.905415	      0.1875	     96.6797	     62.3047	       -4.25
     0.90477	      0.3125	     135.352	    -27.9297	          51
    0.904742	           1	     70.8984	     2.14844	       38.25
    0.904693	           1	     79.4922	     36.5234	         -34
    0.904366	           1	     66.6016	     10.7422	        -8.5
    0.903827	           1	     79.4922	    -15.0391	        42.5
    0.903512	           1	     143.945	     45.1172	      -29.75
    0.903428	    0.953125	     135.352	     58.0078	       -4.25
    0.903268	     0.03125	     148.242	     40.8203	       -42.5
    0.903205	      0.9375	     83.7891	    -40.8203	        4.25
    0.902821	       0.625	     58.0078	     6.44531	       12.75
    0.902687	      0.4375	     58.0078	    -6.44531	         8.5
    0.902675	     0.09375	     83.7891	    -2.14844	        59.5
    0.902309	           1	     79.4922	     19.3359	      -46.75
    0.902014	    0.015625	     66.6016	    -23.6328	       -25.5
    0.901871	    0.828125	     70.8984	     40.8203	      -12.75
     0.90157	    0.296875	     58.0078	    -6.44531	      -12.75
    0.901269	           1	     66.6016	     6.44531	      -12.75
    0.901155	           1	     113.867	     6.44531	       38.25
    0.900857	           1	      109.57	     45.1172	      -46.75
    0.900742	           1	     131.055	     53.7109	       -25.5
    0.900678	           1	     148.242	     49.4141	         8.5
     0.90066	     0.65625	     161.133	    -27.9297	        4.25
    0.900612	    0.203125	     75.1953	    -32.2266	        25.5
    0.900377	      0.8125	     156.836	    -32.2266	        4.25
    0.900329	    0.328125	     131.055	     58.0078	        25.5
    0.899199	     0.84375	     122.461	     58.0078	        25.5
    0.899116	           1	     88.0859	     49.4141	      -21.25
    0.899061	      0.4375	     58.0078	     6.44531	          17
    0.898865	      0.4375	     70.8984	    -32.2266	           0
    0.898852	           1	     105.273	     10.7422	       21.25
    0.898834	           1	     66.6016	     19.3359	       -25.5
    0.898583	    0.359375	     75.1953	     10.7422	          51
    0.898583	    0.015625	     139.648	    -27.9297	          51
    0.897329	           1	     66.6016	    -19.3359	       12.75
    0.897316	    0.296875	     79.4922	     36.5234	       -42.5
    0.897042	           1	     75.1953	     2.14844	       21.25
    0.896335	    0.265625	     118.164	    -45.1172	          34
    0.896063	     0.46875	     83.7891	    -23.6328	       46.75
    0.896033	       0.375	     75.1953	    -36.5234	        -8.5
    0.895755	      0.0625	     143.945	     58.0078	        -8.5
    0.894424	     0.96875	     135.352	     49.4141	         -34
    0.894383	      0.3125	     139.648	    -45.1172	          17
    0.894157	           1	     113.867	     10.7422	          34
    0.893789	           1	     105.273	     10.7422	         8.5
    0.893494	           1	     122.461	    -6.44531	       -4.25
    0.893267	     0.21875	     161.133	    -23.6328	        25.5
    0.893224	     0.40625	     148.242	    -32.2266	          34
    0.893224	      0.1875	     122.461	    -45.1172	          34
      0.8927	           1	     62.3047	     6.44531	        -8.5
    0.892354	     0.59375	     100.977	    -49.4141	         8.5
    0.892246	    0.765625	     79.4922	     19.3359	         -51
    0.892068	      0.1875	     161.133	    -27.9297	         -17
     0.89198	           1	     118.164	     10.7422	          34
    0.891966	           1	     83.7891	     27.9297	      -46.75
     0.89179	           1	     79.4922	     45.1172	         -17
    0.891081	       0.375	     88.0859	     19.3359	       -59.5
    0.890759	      0.0625	     83.7891	    -45.1172	        4.25
    0.890687	           1	     113.867	     15.0391	       55.25
      0.8904	    0.703125	     169.727	    -2.14844	         -17
    0.890058	    0.265625	     131.055	     62.3047	         8.5
    0.890006	    0.046875	     58.0078	    -10.7422	       12.75
    0.889998	     0.21875	     139.648	     32.2266	      -55.25
    0.889913	    0.953125	     88.0859	    -36.5234	       29.75
    0.889744	           1	     126.758	     6.44531	       38.25
    0.889566	    0.328125	     66.6016	     36.5234	         -17
      0.8892	           1	     139.648	    -2.14844	       21.25
    0.888747	       0.125	     169.727	     15.0391	        25.5
    0.888704	     0.34375	     88.0859	    -27.9297	       46.75
    0.887968	     0.71875	     131.055	    -32.2266	       46.75
    0.887704	           1	     118.164	    -2.14844	      -29.75
    0.887334	           1	     122.461	     2.14844	        25.5
    0.886769	           1	     118.164	     15.0391	        25.5
    0.886508	    0.203125	     126.758	     62.3047	         -17
    0.886508	           1	     66.6016	     10.7422	         -17
    0.886158	     0.15625	     131.055	    -40.8203	       38.25
     0.88595	           1	     169.727	    -2.14844	        4.25
    0.885621	    0.203125	     75.1953	    -19.3359	        42.5
    0.885506	           1	     118.164	     2.14844	       38.25
    0.885429	      0.3125	     88.0859	    -45.1172	       12.75
    0.884521	    0.671875	     70.8984	     36.5234	       -25.5
    0.884514	       0.375	     156.836	     45.1172	       12.75
    0.884412	     0.59375	     126.758	     62.3047	       -4.25
    0.884129	           1	      165.43	    -15.0391	           0
    0.883512	     0.09375	      165.43	     19.3359	         -34
    0.882683	     0.15625	     96.6797	    -49.4141	       12.75
    0.882415	    0.609375	     118.164	     53.7109	      -38.25
    0.882378	           1	      109.57	    -6.44531	       12.75
    0.882103	     0.28125	     100.977	    -49.4141	          17
    0.881977	    0.578125	      165.43	     23.6328	       -25.5
    0.881782	    0.828125	     161.133	    -23.6328	         -17
    0.881394	    0.046875	     156.836	     40.8203	       29.75
    0.881335	     0.21875	     156.836	     32.2266	      -38.25
    0.880438	           1	     62.3047	    -6.44531	       -4.25
    0.880327	    0.015625	      165.43	     27.9297	      -29.75
    0.880012	           1	      165.43	    -10.7422	         8.5
    0.879632	      0.5625	     58.0078	     10.7422	       12.75
    0.878879	    0.609375	     169.727	     23.6328	        4.25
    0.878643	       0.125	     156.836	    -32.2266	       21.25
      0.8784	    0.015625	     79.4922	    -23.6328	       46.75
     0.87829	           1	     122.461	     6.44531	         8.5
    0.878093	           1	     126.758	     49.4141	      -38.25
    0.878012	    0.015625	      165.43	    -19.3359	        25.5
     0.87801	           1	     88.0859	    -36.5234	          17
    0.877883	       0.875	      165.43	    -19.3359	       -4.25
    0.877747	    0.421875	     148.242	     53.7109	        4.25
    0.877738	           1	     66.6016	     6.44531	       21.25
    0.877425	       0.875	      165.43	    -15.0391	          17
    0.876779	     0.46875	     62.3047	    -15.0391	         -17
    0.876317	           1	     113.867	    -2.14844	        25.5
    0.876223	           1	     161.133	    -19.3359	         -17
    0.876192	      0.3125	     79.4922	    -19.3359	       46.75
    0.876192	           1	     122.461	     6.44531	       46.75
    0.875389	           1	     161.133	     32.2266	         -17
    0.875309	           1	     88.0859	    -27.9297	       29.75
    0.875233	           1	     83.7891	     32.2266	       -42.5
    0.874421	           1	      109.57	     10.7422	       38.25
     0.87407	    0.296875	      165.43	    -23.6328	        4.25
    0.874004	    0.890625	     161.133	    -15.0391	      -29.75
    0.873935	           1	     118.164	     6.44531	          34
    0.873787	       0.875	     62.3047	    -15.0391	        4.25
    0.873165	           1	     62.3047	     2.14844	         -17
    0.872938	    0.109375	     143.945	     58.0078	        4.25
    0.872921	           1	     139.648	     45.1172	         -34
     0.87288	    0.015625	     83.7891	    -27.9297	       46.75
    0.872747	    0.234375	     169.727	    -10.7422	          17
    0.872681	    0.015625	     58.0078	     23.6328	      -12.75
    0.872615	    0.671875	     62.3047	    -15.0391	       12.75
    0.872371	       0.375	     96.6797	     45.1172	      -46.75
    0.872308	     0.21875	     169.727	     19.3359	       21.25
    0.872249	     0.09375	      165.43	     32.2266	      -21.25
    0.872151	       0.625	     113.867	     53.7109	      -38.25
    0.872004	    0.546875	      165.43	     32.2266	       12.75
    0.871923	           1	      109.57	     36.5234	       -4.25
    0.871869	     0.90625	     135.352	     58.0078	        -8.5
    0.871333	           1	     135.352	     53.7109	      -21.25
    0.870949	    0.921875	     75.1953	    -27.9297	        25.5
    0.870354	    0.046875	     122.461	     58.0078	         -34
    0.870304	    0.015625	     70.8984	     19.3359	       46.75
    0.869712	    0.796875	     79.4922	     40.8203	         -34
     0.86907	    0.390625	     161.133	    -27.9297	      -12.75
    0.868559	       0.375	      109.57	     40.8203	      -55.25
    0.866663	    0.921875	     79.4922	    -36.5234	      -12.75
    0.865911	      0.4375	      109.57	     15.0391	          68
    0.865643	           1	      109.57	    -6.44531	           0
    0.865618	    0.015625	     148.242	    -32.2266	       38.25
    0.865582	           1	     113.867	     15.0391	        25.5
    0.865459	       0.375	     156.836	     45.1172	      -12.75
    0.865152	    0.015625	     139.648	    -32.2266	       46.75
    0.864734	     0.46875	     156.836	    -27.9297	        25.5
    0.864091	           1	     105.273	    -6.44531	        -8.5
    0.863887	           1	     75.1953	    -15.0391	        25.5
    0.863662	    0.859375	     126.758	     45.1172	      -46.75
     0.86352	     0.65625	     92.3828	     45.1172	       -42.5
    0.863391	        0.25	     58.0078	     15.0391	          17
    0.862949	     0.53125	     92.3828	     32.2266	      -55.25
    0.862656	      0.4375	     169.727	    -2.14844	       21.25
     0.86248	           1	     66.6016	    -6.44531	      -21.25
    0.862273	    0.296875	      165.43	    -23.6328	       -4.25
    0.861888	    0.546875	      109.57	     53.7109	      -38.25
    0.861801	       0.125	     62.3047	     6.44531	          34
    0.861356	           1	     118.164	     6.44531	           0
    0.861344	       0.625	     126.758	     58.0078	        25.5
    0.861341	    0.640625	     169.727	    -10.7422	        4.25
    0.861077	      0.5625	     135.352	     49.4141	      -38.25
    0.860655	    0.765625	     62.3047	     23.6328	         -17
    0.860545	           1	     113.867	    -2.14844	       21.25
    0.859942	           1	     118.164	    -2.14844	       21.25
    0.859632	    0.828125	     79.4922	    -15.0391	       46.75
    0.859151	           1	     105.273	     6.44531	       -4.25
    0.858899	     0.21875	      165.43	     23.6328	      -29.75
    0.858814	      0.1875	     70.8984	     45.1172	        -8.5
    0.858677	           1	     169.727	     2.14844	           0
    0.858015	           1	     169.727	     2.14844	       -4.25
    0.857934	      0.9375	     79.4922	    -19.3359	        42.5
    0.857356	    0.203125	     135.352	     40.8203	         -51
    0.857251	           1	     113.867	    -6.44531	          17
    0.856444	           1	     75.1953	    -19.3359	       12.75
    0.855902	     0.71875	     122.461	     62.3047	         8.5
     0.85583	     0.21875	     75.1953	    -36.5234	      -12.75
    0.855412	           1	     66.6016	     6.44531	        25.5
    0.854926	         0.5	     58.0078	    -6.44531	           0
    0.854023	           1	     143.945	     2.14844	          34
    0.853931	    0.984375	     79.4922	     45.1172	      -21.25
    0.853723	      0.5625	     58.0078	     2.14844	      -12.75
    0.853698	           1	     79.4922	    -15.0391	       12.75
    0.853401	           1	     118.164	     2.14844	          34
    0.853138	    0.453125	     139.648	     40.8203	      -46.75
    0.853033	    0.890625	     143.945	     49.4141	       -25.5
    0.853015	      0.3125	     70.8984	     40.8203	      -21.25
    0.852775	           1	     92.3828	     36.5234	      -46.75
    0.852244	           1	     83.7891	    -19.3359	        42.5
    0.852219	      0.1875	     148.242	     53.7109	      -12.75
    0.852037	           1	     62.3047	     15.0391	         -17
    0.851759	     0.59375	     143.945	     53.7109	         -17
    0.851598	           1	     113.867	     10.7422	       38.25
    0.851486	           1	     79.4922	     6.44531	        42.5
    0.851422	    0.921875	     152.539	     27.9297	       -42.5
    0.851084	      0.0625	      165.43	     6.44531	      -38.25
    0.850893	           1	     113.867	     15.0391	       21.25
    0.850778	    0.046875	     70.8984	    -23.6328	         -34
    0.850636	           1	     113.867	    -2.14844	       -4.25
    0.850112	    0.359375	     152.539	     49.4141	      -12.75
    0.849463	      0.8125	     96.6797	     49.4141	      -38.25
    0.848783	    0.921875	     135.352	     40.8203	      -46.75
    0.848423	           1	     113.867	     6.44531	          34
    0.848178	           1	     96.6797	    -40.8203	       21.25
    0.847901	           1	     169.727	     2.14844	       12.75
    0.847901	           1	     70.8984	    -19.3359	       12.75
     0.84786	      0.0625	     100.977	    -2.14844	         -68
     0.84723	           1	     66.6016	    -10.7422	       -4.25
    0.847198	           1	     79.4922	     27.9297	       -42.5
    0.845765	     0.21875	     62.3047	    -15.0391	       21.25
     0.84573	           1	     122.461	     10.7422	       38.25
    0.845718	    0.296875	     122.461	     40.8203	      -55.25
    0.845648	           1	     79.4922	    -10.7422	       46.75
    0.844331	     0.40625	     105.273	     53.7109	      -38.25
    0.843668	       0.125	     152.539	    -32.2266	       29.75
    0.843492	    0.546875	     66.6016	     36.5234	      -12.75
    0.843166	    0.828125	     135.352	     45.1172	       -42.5
    0.843134	           1	     70.8984	     2.14844	          34
    0.842614	    0.921875	     105.273	     45.1172	      -46.75
    0.841924	       0.125	     126.758	     15.0391	          68
    0.841526	        0.75	     100.977	     45.1172	      -46.75
    0.840783	           1	     88.0859	     53.7109	      -12.75
     0.84069	    0.046875	     156.836	    -36.5234	         8.5
    0.840689	       0.375	      109.57	     45.1172	         -51
    0.839829	    0.515625	     126.758	     62.3047	         8.5
    0.839124	           1	     122.461	    -2.14844	          17
    0.838903	     0.15625	     156.836	     36.5234	         -34
    0.838721	           1	     139.648	     49.4141	       -25.5
    0.838475	    0.328125	     122.461	     15.0391	          68
    0.838247	           1	     100.977	     6.44531	          17
    0.838173	    0.796875	     152.539	     40.8203	      -29.75
    0.837849	    0.890625	     131.055	     49.4141	      -38.25
    0.837449	     0.28125	      165.43	    -15.0391	       -25.5
    0.836976	           1	      109.57	     10.7422	           0
    0.836911	    0.859375	     100.977	    -40.8203	          34
    0.836664	           1	      109.57	     15.0391	       55.25
    0.836657	    0.140625	     135.352	     53.7109	         -34
    0.836627	           1	     88.0859	     32.2266	      -46.75
    0.836467	           1	     92.3828	     32.2266	         -51
    0.836275	      0.9375	     79.4922	    -23.6328	       38.25
    0.836264	      0.0625	     92.3828	     45.1172	      -46.75
    0.836082	      0.0625	     148.242	     36.5234	      -46.75
    0.835914	     0.90625	     66.6016	     32.2266	         -17
    0.835623	           1	     75.1953	     6.44531	       38.25
    0.835362	           1	     135.352	     49.4141	      -29.75
    0.835356	     0.34375	     113.867	    -45.1172	          34
    0.834845	           1	     70.8984	    -2.14844	       29.75
    0.834586	     0.53125	     139.648	     53.7109	       -25.5
    0.834468	       0.625	     152.539	     49.4141	        4.25
     0.83395	      0.0625	     143.945	     53.7109	       -25.5
    0.833866	           1	     113.867	    -6.44531	       12.75
    0.832522	           1	     83.7891	    -15.0391	        42.5
    0.832022	           1	     113.867	     36.5234	         -17
    0.831872	    0.515625	     126.758	     62.3047	        -8.5
    0.830826	     0.03125	      165.43	     10.7422	      -38.25
    0.830761	         0.5	     139.648	     58.0078	        -8.5
    0.830467	    0.609375	     131.055	     40.8203	         -51
    0.830467	    0.015625	     148.242	     32.2266	         -51
    0.830382	           1	     79.4922	    -27.9297	       21.25
    0.830204	           1	     66.6016	    -10.7422	       12.75
    0.829825	    0.078125	     100.977	    -36.5234	       46.75
    0.829742	    0.328125	     62.3047	     15.0391	      -29.75
    0.829428	           1	     83.7891	    -19.3359	       38.25
    0.828896	     0.15625	      165.43	    -19.3359	      -21.25
     0.82845	           1	     79.4922	    -19.3359	       38.25
    0.827992	      0.0625	     75.1953	     40.8203	         -34
     0.82715	      0.1875	     75.1953	     49.4141	        -8.5
    0.827045	           1	     79.4922	     32.2266	      -38.25
    0.826238	    0.359375	     152.539	     49.4141	       12.75
    0.825964	     0.90625	     139.648	     45.1172	      -38.25
    0.825842	           1	     83.7891	    -23.6328	       38.25
    0.825723	        0.25	     174.023	     6.44531	           0
    0.825375	           1	     118.164	    -6.44531	       -4.25
    0.825184	    0.515625	     131.055	    -45.1172	        25.5
    0.824953	           1	     75.1953	    -27.9297	       21.25
    0.824074	    0.484375	     122.461	     53.7109	      -38.25
     0.82392	    0.953125	     96.6797	    -45.1172	          17
    0.823892	           1	     79.4922	    -23.6328	       29.75
    0.823803	           1	     75.1953	     27.9297	      -38.25
    0.823533	    0.890625	     66.6016	     15.0391	          34
    0.823419	     0.15625	     62.3047	    -6.44531	      -29.75
    0.822428	        0.75	     58.0078	     6.44531	        -8.5
    0.822304	    0.609375	     139.648	     58.0078	        4.25
    0.822015	    0.578125	     135.352	     58.0078	         -17
    0.821873	           1	     113.867	     2.14844	        -8.5
    0.821729	       0.125	     92.3828	    -32.2266	       46.75
    0.821659	     0.53125	     156.836	     23.6328	       -42.5
    0.821356	           1	      109.57	     6.44531	          34
    0.821089	     0.09375	     88.0859	     23.6328	       -59.5
    0.820951	           1	     118.164	     10.7422	       38.25
    0.820123	     0.15625	     70.8984	     23.6328	       -42.5
    0.819235	           1	      109.57	     36.5234	         -17
    0.818971	      0.9375	     118.164	     49.4141	       -42.5
    0.818627	     0.46875	     62.3047	    -19.3359	        4.25
    0.818404	     0.78125	     70.8984	    -23.6328	        25.5
    0.818047	           1	     66.6016	    -10.7422	       -25.5
    0.817729	       0.625	     126.758	     58.0078	       -25.5
    0.817712	    0.234375	     169.727	     27.9297	       -4.25
    0.817685	         0.5	     75.1953	    -36.5234	           0
    0.817557	           1	     70.8984	    -19.3359	        25.5
    0.817321	     0.15625	     66.6016	     19.3359	      -38.25
    0.817093	           1	     79.4922	     40.8203	       -25.5
    0.816286	           1	     70.8984	     2.14844	       29.75
    0.815602	           1	     62.3047	     6.44531	       21.25
    0.814564	    0.515625	     83.7891	    -40.8203	          17
    0.813578	           1	     75.1953	     2.14844	          34
     0.81354	    0.984375	     143.945	     40.8203	      -38.25
    0.812744	           1	     113.867	     19.3359	        59.5
    0.812177	    0.828125	     96.6797	     53.7109	      -29.75
